seed,phase_epoch,full_accuracy,dominant_accuracy,weak_accuracy,full_loss,weak_loss,dominant_ratio,weak_ratio,parity_gap,checkpoint_path,checkpoint_retained
184,16,0.8096,0.8068,0.727,1.2622619596587483,0.8244203799104234,0.9333641832484961,0.8496961196820944,-0.08366806356640177,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-180128/checkpoints/model_step_phase3_candidate_epoch_16.pth",True
184,20,0.8092,0.8068,0.7296,1.2266067423402462,0.813768135886489,0.9333641832484961,0.85273492286115,-0.08062926038734608,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-180128/checkpoints/model_step_phase3_candidate_epoch_20.pth",True
184,24,0.799,0.8068,0.7382,1.3074800329176435,0.7849151283797293,0.9333641832484961,0.8627863487611033,-0.07057783448739285,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-180128/checkpoints/model_step_phase3_candidate_epoch_24.pth",True
184,28,0.8066,0.8068,0.7516,1.3043460419451913,0.779889174881173,0.9333641832484961,0.8784478728377747,-0.054916310410721425,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-180128/checkpoints/model_step_phase3_candidate_epoch_28.pth",True
184,32,0.8082,0.8068,0.7652,1.2722041615403652,0.7460817046830728,0.9333641832484961,0.8943431510051425,-0.039021032243353626,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-180128/checkpoints/model_step_phase3_candidate_epoch_32.pth",True
184,36,0.799,0.8068,0.7684,1.3278473843142942,0.7264224383759189,0.9333641832484961,0.898083216456288,-0.03528096679220816,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-180128/checkpoints/model_step_phase3_candidate_epoch_36.pth",True
184,40,0.8032,0.8068,0.7732,1.2991756795070886,0.7136245048461304,0.9333641832484961,0.9036933146330061,-0.029670868615490065,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-180128/checkpoints/model_step_phase3_candidate_epoch_40.pth",True
184,44,0.7952,0.8068,0.7816,1.371477859831874,0.7433834856360122,0.9333641832484961,0.9135109864422627,-0.01985319680623343,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-180128/checkpoints/model_step_phase3_candidate_epoch_44.pth",True
184,48,0.7978,0.8068,0.7808,1.3409703639456585,0.7401347316714867,0.9333641832484961,0.9125759700794764,-0.020788213169019687,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-180128/checkpoints/model_step_phase3_candidate_epoch_48.pth",True
184,52,0.8,0.8068,0.7844,1.3268583585984663,0.7252124324744709,0.9333641832484961,0.9167835437120149,-0.016580639536481256,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-180128/checkpoints/model_step_phase3_candidate_epoch_52.pth",True
184,56,0.7966,0.8068,0.7834,1.371066489835292,0.7613965811671394,0.9333641832484961,0.915614773258532,-0.017749409989964104,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-180128/checkpoints/model_step_phase3_candidate_epoch_56.pth",True
184,60,0.7988,0.8068,0.7954,1.4083455601138368,0.7337017323936533,0.9333641832484961,0.9296400187003272,-0.003724164548168929,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-180128/checkpoints/model_step_phase3_candidate_epoch_60.pth",True
184,64,0.7964,0.8068,0.7896,1.3933169961833152,0.7377531275652219,0.9333641832484961,0.9228611500701261,-0.01050303317836998,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-180128/checkpoints/model_step_phase3_candidate_epoch_64.pth",True
184,68,0.7978,0.8068,0.791,1.4150374169306394,0.7655728621244442,0.9333641832484961,0.9244974287050024,-0.008866754543493727,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-180128/checkpoints/model_step_phase3_candidate_epoch_68.pth",True
184,72,0.798,0.8068,0.792,1.407399140904,0.7519380917757416,0.9333641832484961,0.9256661991584852,-0.007697984090010879,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-180128/checkpoints/model_step_phase3_candidate_epoch_72.pth",True
184,76,0.7938,0.8068,0.7936,1.4253575475377624,0.7717507015185352,0.9333641832484961,0.9275362318840579,-0.005827951364438255,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-180128/checkpoints/model_step_phase3_candidate_epoch_76.pth",True
184,80,0.8044,0.8068,0.8008,1.3383176807284944,0.73056957932662,0.9333641832484961,0.9359513791491351,0.002587195900638939,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-180128/checkpoints/model_step_phase3_candidate_epoch_80.pth",True
184,84,0.804,0.8068,0.792,1.3533206046626758,0.8166028776685578,0.9333641832484961,0.9256661991584852,-0.007697984090010879,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-180128/checkpoints/model_step_phase3_candidate_epoch_84.pth",True
184,88,0.8022,0.8068,0.7942,1.392048149460418,0.8363678018577173,0.9333641832484961,0.9282374941561478,-0.005126689092348369,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-180128/checkpoints/model_step_phase3_candidate_epoch_88.pth",True
184,92,0.7954,0.8068,0.7956,1.4531076001847205,0.8041824953443869,0.9333641832484961,0.9298737727910238,-0.003490410457472337,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-180128/checkpoints/model_step_phase3_candidate_epoch_92.pth",True
184,96,0.791,0.8068,0.7966,1.4249212348471474,0.8261359364048095,0.9333641832484961,0.9310425432445067,-0.002321640003989378,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-180128/checkpoints/model_step_phase3_candidate_epoch_96.pth",True
184,100,0.8018,0.8068,0.8002,1.3708322439603666,0.829909805856809,0.9333641832484961,0.9352501168770453,0.0018859336285491635,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-180128/checkpoints/model_step_phase3_candidate_epoch_100.pth",True
184,104,0.805,0.8068,0.7966,1.369275223439091,0.8255041682236145,0.9333641832484961,0.9310425432445067,-0.002321640003989378,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-180128/checkpoints/model_step_phase3_candidate_epoch_104.pth",True
184,108,0.8082,0.8068,0.7972,1.3689952193025803,0.9036149119877356,0.9333641832484961,0.9317438055165965,-0.0016203777318996027,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-180128/checkpoints/model_step_phase3_candidate_epoch_108.pth",True
184,112,0.797,0.8068,0.8,1.425092379398947,0.832026657706595,0.9333641832484961,0.9350163627863488,0.0016521795378526827,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-180128/checkpoints/model_step_phase3_candidate_epoch_112.pth",True
184,116,0.8026,0.8068,0.7998,1.4132392020461793,0.8823971882191368,0.9333641832484961,0.9347826086956521,0.0014184254471559798,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-180128/checkpoints/model_step_phase3_candidate_epoch_116.pth",True
184,120,0.8076,0.8068,0.806,1.4056019157730963,0.835637235303394,0.9333641832484961,0.9420289855072465,0.008664802258750326,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-180128/checkpoints/model_step_phase3_candidate_epoch_120.pth",True
184,124,0.8086,0.8068,0.7962,1.4041346731174147,0.8987991095430183,0.9333641832484961,0.9305750350631136,-0.0027891481853825617,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-180128/checkpoints/model_step_phase3_candidate_epoch_124.pth",True
184,128,0.8066,0.8068,0.8024,1.4075045889664106,0.8978951417962531,0.9333641832484961,0.9378214118747078,0.004457228626211673,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-180128/checkpoints/model_step_phase3_candidate_epoch_128.pth",True
184,132,0.8026,0.8068,0.8014,1.4224414382922532,0.8782271132114889,0.9333641832484961,0.9366526414212248,0.0032884581727287143,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-180128/checkpoints/model_step_phase3_candidate_epoch_132.pth",True
184,136,0.8036,0.8068,0.797,1.3878603341621694,0.8905356192485652,0.9333641832484961,0.9315100514258999,-0.0018541318225961945,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-180128/checkpoints/model_step_phase3_candidate_epoch_136.pth",True
184,140,0.7982,0.8068,0.8024,1.4797375463219775,0.9157874919964314,0.9333641832484961,0.9378214118747078,0.004457228626211673,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-180128/checkpoints/model_step_phase3_candidate_epoch_140.pth",True
184,144,0.8,0.8068,0.7992,1.472529466303599,0.935237154411526,0.9333641832484961,0.9340813464235624,0.0007171631750663154,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-180128/checkpoints/model_step_phase3_candidate_epoch_144.pth",True
184,148,0.805,0.8068,0.8006,1.4334327047905042,0.9309401163764816,0.9333641832484961,0.9357176250584385,0.002353441809942347,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-180128/checkpoints/model_step_phase3_candidate_epoch_148.pth",True
184,152,0.8004,0.8068,0.8048,1.4517191840965589,0.915853887258798,0.9333641832484961,0.9406264609630668,0.007262277714570664,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-180128/checkpoints/model_step_phase3_candidate_epoch_152.pth",True
184,156,0.8082,0.8068,0.805,1.415802697125127,0.9375045851225641,0.9333641832484961,0.9408602150537635,0.007496031805267367,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-180128/checkpoints/model_step_phase3_candidate_epoch_156.pth",True
184,160,0.8042,0.8068,0.8038,1.447893383994576,0.9093196591975519,0.9333641832484961,0.9394576905095838,0.006093507261087705,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-180128/checkpoints/model_step_phase3_candidate_epoch_160.pth",True
184,164,0.7986,0.8068,0.7978,1.4639800231080067,0.9348457559786896,0.9333641832484961,0.9324450677886862,-0.0009191154598099383,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-180128/checkpoints/model_step_phase3_candidate_epoch_164.pth",True
184,168,0.804,0.8068,0.8002,1.449697749287183,0.9662129925729772,0.9333641832484961,0.9352501168770453,0.0018859336285491635,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-180128/checkpoints/model_step_phase3_candidate_epoch_168.pth",True
184,172,0.8036,0.8068,0.8034,1.4428185199463022,0.9592007483863926,0.9333641832484961,0.9389901823281908,0.005625999079694632,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-180128/checkpoints/model_step_phase3_candidate_epoch_172.pth",True
184,176,0.8028,0.8068,0.8062,1.4652565006335085,0.9785773252052212,0.9333641832484961,0.9422627395979429,0.008898556349446807,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-180128/checkpoints/model_step_phase3_candidate_epoch_176.pth",True
184,180,0.8002,0.8068,0.8006,1.440663997485849,0.9383912270017504,0.9333641832484961,0.9357176250584385,0.002353441809942347,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-180128/checkpoints/model_step_phase3_candidate_epoch_180.pth",True
184,184,0.8046,0.8068,0.801,1.4526599155166984,0.9751502845899963,0.9333641832484961,0.9361851332398318,0.0028209499913356417,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-180128/checkpoints/model_step_phase3_candidate_epoch_184.pth",True
184,188,0.8108,0.8068,0.7958,1.4129612198951866,1.0205125544672142,0.9333641832484961,0.9301075268817204,-0.0032566563667757453,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-180128/checkpoints/model_step_phase3_candidate_epoch_188.pth",True
184,192,0.804,0.8068,0.8026,1.4604255905727703,0.9816756661835677,0.9333641832484961,0.9380551659654044,0.004690982716908265,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-180128/checkpoints/model_step_phase3_candidate_epoch_192.pth",True
184,196,0.8062,0.8068,0.8052,1.442586537329345,0.9879806247983172,0.9333641832484961,0.94109396914446,0.007729785895963848,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-180128/checkpoints/model_step_phase3_candidate_epoch_196.pth",True
184,200,0.804,0.8068,0.7964,1.4519679228100413,1.0113537524117502,0.9333641832484961,0.9308087891538102,-0.00255539409468597,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-180128/checkpoints/model_step_phase3_candidate_epoch_200.pth",True
285,0,0.8734,0.8144,0.145,0.9191760887918984,7.440079610120614,0.9456572224802602,0.16931340495095748,-0.7763438175293027,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-193033/checkpoints/model_step_phase3_pre_intervention.pth",True
285,1,0.8466,0.8144,0.4264,1.1062319661000737,1.5857772998675677,0.9456572224802602,0.4978981784212984,-0.4477590440589618,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-193033/checkpoints/model_step_phase3_candidate_epoch_1.pth",True
285,2,0.8434,0.8144,0.4746,1.0995149841379532,1.4586605111055946,0.9456572224802602,0.5541802895843064,-0.39147693289595376,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-193033/checkpoints/model_step_phase3_candidate_epoch_2.pth",True
285,3,0.8414,0.8144,0.5006,1.1083597641413174,1.3989689497424418,0.9456572224802602,0.5845399346099953,-0.36111728787026487,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-193033/checkpoints/model_step_phase3_candidate_epoch_3.pth",True
285,4,0.8344,0.8144,0.5038,1.1550515548710278,1.391473729306498,0.9456572224802602,0.5882765063054647,-0.3573807161747955,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-193033/checkpoints/model_step_phase3_candidate_epoch_4.pth",True
285,8,0.8368,0.8144,0.605,1.1420566821332863,1.1245153902487746,0.9456572224802602,0.7064455861746847,-0.23921163630557551,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-193033/checkpoints/model_step_phase3_candidate_epoch_8.pth",True
285,12,0.829,0.8144,0.6442,1.2077435763743534,1.0576184509395516,0.9456572224802602,0.752218589444185,-0.19343863303607522,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-193033/checkpoints/model_step_phase3_candidate_epoch_12.pth",True
285,16,0.8354,0.8144,0.6798,1.130415308598512,0.9370483704286705,0.9456572224802602,0.7937879495562821,-0.15186927292397812,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-193033/checkpoints/model_step_phase3_candidate_epoch_16.pth",True
285,20,0.8394,0.8144,0.6906,1.1284378053889184,0.896091104730825,0.9456572224802602,0.8063988790284913,-0.1392583434517689,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-193033/checkpoints/model_step_phase3_candidate_epoch_20.pth",True
285,24,0.8352,0.8144,0.7156,1.1402076611098413,0.8034811338088921,0.9456572224802602,0.835590845399346,-0.11006637708091416,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-193033/checkpoints/model_step_phase3_candidate_epoch_24.pth",True
285,28,0.838,0.8144,0.7346,1.1286145683349664,0.7961688566086684,0.9456572224802602,0.8577767398411957,-0.08788048263906445,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-193033/checkpoints/model_step_phase3_candidate_epoch_28.pth",True
285,32,0.8374,0.8144,0.7394,1.119829433360807,0.7839221270222232,0.9456572224802602,0.8633815973843997,-0.0822756250958605,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-193033/checkpoints/model_step_phase3_candidate_epoch_32.pth",True
285,36,0.8346,0.8144,0.75,1.1435594560165905,0.7423940258578062,0.9456572224802602,0.8757589911256421,-0.06989823135461803,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-193033/checkpoints/model_step_phase3_candidate_epoch_36.pth",True
285,40,0.8312,0.8144,0.7636,1.1784403791701592,0.7266939171403436,0.9456572224802602,0.8916394208313871,-0.05401780164887304,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-193033/checkpoints/model_step_phase3_candidate_epoch_40.pth",True
285,44,0.8376,0.8144,0.7514,1.136409070588257,0.775193802537196,0.9456572224802602,0.87739374124241,-0.0682634812378502,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-193033/checkpoints/model_step_phase3_candidate_epoch_44.pth",True
285,48,0.837,0.8144,0.7648,1.1806278344297116,0.7344495502294413,0.9456572224802602,0.8930406352171882,-0.052616587263071946,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-193033/checkpoints/model_step_phase3_candidate_epoch_48.pth",True
