seed,target_fraction,phase_epoch,checkpoint_path,weak_only_accuracy,weak_only_loss,gap_mean,ci_lower,ci_upper,standard_error,effective_alpha,n_examples,ci_crossing
184,0.99,24,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-180128/checkpoints/model_step_phase3_candidate_epoch_24.pth",0.7382,0.7849151283797293,-0.06318435160768957,-0.09279754119163423,-0.0335711620237449,0.00845772622992613,0.00046296296296296336,5000,False
184,0.99,28,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-180128/checkpoints/model_step_phase3_candidate_epoch_28.pth",0.7516,0.779889174881173,-0.04752282753101822,-0.07625034386931372,-0.01879531119272272,0.00820477199074711,0.00046296296296296336,5000,False
184,0.99,32,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-180128/checkpoints/model_step_phase3_candidate_epoch_32.pth",0.7652,0.7460817046830728,-0.03162754936365029,-0.060360555859166304,-0.0028945428681342693,0.008206340016595821,0.00046296296296296336,5000,False
184,0.99,36,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-180128/checkpoints/model_step_phase3_candidate_epoch_36.pth",0.7684,0.7264224383759189,-0.027887483912504892,-0.0568452642228634,0.0010702963978536165,0.008270536930751417,0.00046296296296296336,5000,False
184,0.99,40,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-180128/checkpoints/model_step_phase3_candidate_epoch_40.pth",0.7732,0.7136245048461304,-0.022277385735786807,-0.05083226821471065,0.006277496743137035,0.00815546659875473,0.00046296296296296336,5000,False
184,0.99,44,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-180128/checkpoints/model_step_phase3_candidate_epoch_44.pth",0.7816,0.7433834856360122,-0.012459713926530142,-0.040863714474176124,0.015944286621115838,0.00811237370380759,0.00046296296296296336,5000,False
184,0.99,48,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-180128/checkpoints/model_step_phase3_candidate_epoch_48.pth",0.7808,0.7401347316714867,-0.01339473028931649,-0.04206905086748647,0.01527959028885349,0.008189578923669378,0.00046296296296296336,5000,False
184,0.99,52,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-180128/checkpoints/model_step_phase3_candidate_epoch_52.pth",0.7844,0.7252124324744709,-0.009187156656777922,-0.03742557708001422,0.019051263766458378,0.008065082905989125,0.00046296296296296336,5000,False
184,0.99,56,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-180128/checkpoints/model_step_phase3_candidate_epoch_56.pth",0.7834,0.7613965811671394,-0.010355927110260857,-0.03868289070529937,0.01797103648477766,0.008090371431715463,0.00046296296296296336,5000,False
184,0.99,60,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-180128/checkpoints/model_step_phase3_candidate_epoch_60.pth",0.7954,0.7337017323936533,0.0036693183315343737,-0.024759253729571308,0.032097890392640056,0.008119391493407997,0.00046296296296296336,5000,False
184,0.99,64,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-180128/checkpoints/model_step_phase3_candidate_epoch_64.pth",0.7896,0.7377531275652219,-0.003109550298666655,-0.03131682368514967,0.025097723087816354,0.008056187102685465,0.00046296296296296336,5000,False
184,0.99,68,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-180128/checkpoints/model_step_phase3_candidate_epoch_68.pth",0.791,0.7655728621244442,-0.0014732716637905468,-0.0295992963863793,0.02665275305879821,0.008032981937506721,0.00046296296296296336,5000,False
184,0.99,72,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-180128/checkpoints/model_step_phase3_candidate_epoch_72.pth",0.792,0.7519380917757416,-0.0003045012103076097,-0.028698736386528614,0.028089733965913393,0.008109584648011628,0.00046296296296296336,5000,False
184,0.99,76,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-180128/checkpoints/model_step_phase3_candidate_epoch_76.pth",0.7936,0.7717507015185352,0.001565531515265087,-0.026623781150094717,0.02975484418062489,0.00805105739986431,0.00046296296296296336,5000,False
184,0.99,80,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-180128/checkpoints/model_step_phase3_candidate_epoch_80.pth",0.8008,0.73056957932662,0.009980678780342228,-0.01766858219953895,0.037629939760223406,0.007896815004162876,0.00046296296296296336,5000,False
184,0.99,84,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-180128/checkpoints/model_step_phase3_candidate_epoch_84.pth",0.792,0.8166028776685578,-0.00030450121030760753,-0.028110578087234765,0.02750157566661955,0.007941602679666574,0.00046296296296296336,5000,False
184,0.99,88,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-180128/checkpoints/model_step_phase3_candidate_epoch_88.pth",0.7942,0.8363678018577173,0.002266793787354851,-0.025585052144635332,0.030118639719345034,0.007954674629799745,0.00046296296296296336,5000,False
184,0.99,92,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-180128/checkpoints/model_step_phase3_candidate_epoch_92.pth",0.7956,0.8041824953443869,0.0039030724222309608,-0.024383440699477267,0.032189585543939185,0.008078818504317057,0.00046296296296296336,5000,False
184,0.99,96,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-180128/checkpoints/model_step_phase3_candidate_epoch_96.pth",0.7966,0.8261359364048095,0.0050718428757138955,-0.022896246966638785,0.03303993271806657,0.007987874672873629,0.00046296296296296336,5000,False
184,0.99,100,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-180128/checkpoints/model_step_phase3_candidate_epoch_100.pth",0.8002,0.829909805856809,0.009279416508252467,-0.018356868707073804,0.036915701723578734,0.007893109038484364,0.00046296296296296336,5000,False
184,0.99,104,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-180128/checkpoints/model_step_phase3_candidate_epoch_104.pth",0.7966,0.8255041682236145,0.0050718428757138955,-0.023012897224246452,0.03315658297567425,0.008021190771455288,0.00046296296296296336,5000,False
184,0.99,108,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-180128/checkpoints/model_step_phase3_candidate_epoch_108.pth",0.7972,0.9036149119877356,0.005773105147803658,-0.022515236437012098,0.03406144673261941,0.008079340725685382,0.00046296296296296336,5000,False
184,0.99,112,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-180128/checkpoints/model_step_phase3_candidate_epoch_112.pth",0.8,0.832026657706595,0.009045662417555878,-0.01917087271384684,0.0372621975489586,0.00805883231936232,0.00046296296296296336,5000,False
184,0.99,116,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-180128/checkpoints/model_step_phase3_candidate_epoch_116.pth",0.7998,0.8823971882191368,0.008811908326859293,-0.019341818858957333,0.03696563551267592,0.00804089394743094,0.00046296296296296336,5000,False
184,0.99,120,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-180128/checkpoints/model_step_phase3_candidate_epoch_120.pth",0.806,0.835637235303394,0.016058285138453497,-0.01177887901008148,0.04389544928698848,0.007950481413642492,0.00046296296296296336,5000,False
184,0.99,124,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-180128/checkpoints/model_step_phase3_candidate_epoch_124.pth",0.7962,0.8987991095430183,0.0046043346943207214,-0.022813107008300585,0.03202177639694203,0.007830605858527772,0.00046296296296296336,5000,False
184,0.99,128,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-180128/checkpoints/model_step_phase3_candidate_epoch_128.pth",0.8024,0.8978951417962531,0.011850711505914926,-0.015959104509674506,0.039660527521504355,0.007942670602831405,0.00046296296296296336,5000,False
184,0.99,132,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-180128/checkpoints/model_step_phase3_candidate_epoch_132.pth",0.8014,0.8782271132114889,0.01068194105243199,-0.017099868979973797,0.03846375108483778,0.007934671905565252,0.00046296296296296336,5000,False
184,0.99,136,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-180128/checkpoints/model_step_phase3_candidate_epoch_136.pth",0.797,0.8905356192485652,0.005539351057107072,-0.022384653598861368,0.03346335571307551,0.007975283646966872,0.00046296296296296336,5000,False
184,0.99,140,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-180128/checkpoints/model_step_phase3_candidate_epoch_140.pth",0.8024,0.9157874919964314,0.011850711505914923,-0.016085291010612235,0.039786714022442084,0.007978710316683176,0.00046296296296296336,5000,False
184,0.99,144,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-180128/checkpoints/model_step_phase3_candidate_epoch_144.pth",0.7992,0.935237154411526,0.00811064605476953,-0.019753945350323453,0.035975237459862516,0.007958314822689768,0.00046296296296296336,5000,False
184,0.99,148,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-180128/checkpoints/model_step_phase3_candidate_epoch_148.pth",0.8006,0.9309401163764816,0.00974692468964564,-0.01808005778669834,0.037573907165989615,0.00794757345954622,0.00046296296296296336,5000,False
184,0.99,152,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-180128/checkpoints/model_step_phase3_candidate_epoch_152.pth",0.8048,0.915853887258798,0.01465576059427397,-0.013327310734799157,0.042638831923347095,0.007992153486300318,0.00046296296296296336,5000,False
184,0.99,156,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-180128/checkpoints/model_step_phase3_candidate_epoch_156.pth",0.805,0.9375045851225641,0.014889514684970559,-0.0127490201230471,0.04252804949298822,0.00789375153729587,0.00046296296296296336,5000,False
184,0.99,160,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-180128/checkpoints/model_step_phase3_candidate_epoch_160.pth",0.8038,0.9093196591975519,0.013486990140791034,-0.014151122887457781,0.04112510316903985,0.007893631074155482,0.00046296296296296336,5000,False
184,0.99,164,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-180128/checkpoints/model_step_phase3_candidate_epoch_164.pth",0.7978,0.9348457559786896,0.006474367419893419,-0.02125727334660875,0.03420600818639558,0.007920343225604372,0.00046296296296296336,5000,False
184,0.99,168,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-180128/checkpoints/model_step_phase3_candidate_epoch_168.pth",0.8002,0.9662129925729772,0.009279416508252467,-0.018478775695338828,0.037037608711843764,0.007927926494717427,0.00046296296296296336,5000,False
184,0.99,172,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-180128/checkpoints/model_step_phase3_candidate_epoch_172.pth",0.8034,0.9592007483863926,0.01301948195939786,-0.01492627898917662,0.040965242907972335,0.00798149739054618,0.00046296296296296336,5000,False
184,0.99,176,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-180128/checkpoints/model_step_phase3_candidate_epoch_176.pth",0.8062,0.9785773252052212,0.016292039229150082,-0.01138985426186168,0.04397393272016184,0.007906135068945332,0.00046296296296296336,5000,False
184,0.99,180,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-180128/checkpoints/model_step_phase3_candidate_epoch_180.pth",0.8006,0.9383912270017504,0.00974692468964564,-0.01791319872652808,0.03740704810581936,0.007899917389067816,0.00046296296296296336,5000,False
184,0.99,184,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-180128/checkpoints/model_step_phase3_candidate_epoch_184.pth",0.801,0.9751502845899963,0.010214432871038815,-0.017348225702005032,0.037777091444082665,0.007872080773971073,0.00046296296296296336,5000,False
184,0.99,188,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-180128/checkpoints/model_step_phase3_candidate_epoch_188.pth",0.7958,1.0205125544672142,0.004136826512927548,-0.02387065304156667,0.03214430606742177,0.007999124639738035,0.00046296296296296336,5000,False
184,0.99,192,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-180128/checkpoints/model_step_phase3_candidate_epoch_192.pth",0.8026,0.9816756661835677,0.012084465596611513,-0.015600520948369057,0.03976945214159208,0.007907018465973822,0.00046296296296296336,5000,False
184,0.99,196,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-180128/checkpoints/model_step_phase3_candidate_epoch_196.pth",0.8052,0.9879806247983172,0.015123268775667146,-0.012646505579689134,0.04289304313102343,0.007931234435204689,0.00046296296296296336,5000,False
184,0.99,200,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-180128/checkpoints/model_step_phase3_candidate_epoch_200.pth",0.7964,1.0113537524117502,0.00483808878501731,-0.023171750293799174,0.032847927863833795,0.007999798535763115,0.00046296296296296336,5000,False
184,1.0,0,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-180128/checkpoints/model_step_phase3_pre_intervention.pth",0.166,6.494822316066207,-0.7393482879703287,-0.7701654858068626,-0.7085310901337948,0.008801599089352677,0.00046296296296296336,5000,False
184,1.0,1,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-180128/checkpoints/model_step_phase3_candidate_epoch_1.pth",0.492,1.4576637349294674,-0.3583291201348916,-0.39193951086968964,-0.32471872940009355,0.009599353778151892,0.00046296296296296336,5000,False
184,1.0,2,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-180128/checkpoints/model_step_phase3_candidate_epoch_2.pth",0.543,1.2950919499899218,-0.2987218270072619,-0.3324548319554973,-0.2649888220590265,0.00963437322265351,0.00046296296296296336,5000,False
184,1.0,3,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-180128/checkpoints/model_step_phase3_candidate_epoch_3.pth",0.5574,1.2705486347130766,-0.2818915324771076,-0.31509824034262035,-0.2486848246115948,0.009484059234062087,0.00046296296296296336,5000,False
184,1.0,4,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-180128/checkpoints/model_step_phase3_candidate_epoch_4.pth",0.5778,1.231391687445484,-0.2580486152260557,-0.2914609360975228,-0.2246362943545886,0.009542783692254763,0.00046296296296296336,5000,False
184,1.0,8,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-180128/checkpoints/model_step_phase3_candidate_epoch_8.pth",0.6464,1.0411448990803238,-0.17787096211712627,-0.20963256448641462,-0.14610935974783792,0.0090713273793667,0.00046296296296296336,5000,False
184,1.0,12,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-180128/checkpoints/model_step_phase3_candidate_epoch_12.pth",0.696,0.8817292410720511,-0.11989994762437269,-0.15005917161880486,-0.08974072362994052,0.008613677332151409,0.00046296296296296336,5000,False
184,1.0,16,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-180128/checkpoints/model_step_phase3_candidate_epoch_16.pth",0.727,0.8244203799104234,-0.08366806356640166,-0.11318124474429814,-0.054154882388505195,0.008429163156142765,0.00046296296296296336,5000,False
184,1.0,20,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-180128/checkpoints/model_step_phase3_candidate_epoch_20.pth",0.7296,0.813768135886489,-0.08062926038734602,-0.11017590273907088,-0.05108261803562116,0.008438719892568279,0.00046296296296296336,5000,False
184,1.0,24,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-180128/checkpoints/model_step_phase3_candidate_epoch_24.pth",0.7382,0.7849151283797293,-0.07057783448739277,-0.10031534291953341,-0.04084032605525213,0.008493232529586309,0.00046296296296296336,5000,False
184,1.0,28,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-180128/checkpoints/model_step_phase3_candidate_epoch_28.pth",0.7516,0.779889174881173,-0.05491631041072144,-0.08378198034513694,-0.026050640476305936,0.008244229587516635,0.00046296296296296336,5000,False
184,1.0,32,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-180128/checkpoints/model_step_phase3_candidate_epoch_32.pth",0.7652,0.7460817046830728,-0.03902103224335351,-0.06788924020203072,-0.010152824284676298,0.008244954464325651,0.00046296296296296336,5000,False
184,1.0,36,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-180128/checkpoints/model_step_phase3_candidate_epoch_36.pth",0.7684,0.7264224383759189,-0.03528096679220811,-0.0643687838742226,-0.006193149710193628,0.008307676307831078,0.00046296296296296336,5000,False
184,1.0,40,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-180128/checkpoints/model_step_phase3_candidate_epoch_40.pth",0.7732,0.7136245048461304,-0.029670868615490013,-0.05836379984617733,-0.0009779373848026983,0.00819489425127047,0.00046296296296296336,5000,False
184,1.0,44,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-180128/checkpoints/model_step_phase3_candidate_epoch_44.pth",0.7816,0.7433834856360122,-0.019853196806233354,-0.048386553075260665,0.008680159462793956,0.008149318568345621,0.00046296296296296336,5000,False
184,1.0,48,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-180128/checkpoints/model_step_phase3_candidate_epoch_48.pth",0.7808,0.7401347316714867,-0.0207882131690197,-0.049597031465290334,0.008020605127250932,0.008227992377074,0.00046296296296296336,5000,False
